url,title_version,model_year,mileage,engine,transmission,fuel,price,description
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-10915480,Honda Civic 1.5 RS Turbo 2021,2021,"70,000 km",1500 cc,Automatic,Petrol,"PKR 71 lacs
Financing starts at PKR 100,746/Month",First Owner.
https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-karachi-10915504,Honda City i-DSI 2006,2006,"26,600 km",1300 cc,Manual,Petrol,PKR 13.6 lacs,serious buyer plz zero 33 five two 999 five three two
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-10900668,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,"69,000 km",1800 cc,Automatic,Petrol,"PKR 61.2 lacs
Financing starts at PKR 97,695/Month","Honda Civic Oriel 2020 – For Sale Condition: Two side pieces showered, remaining body fully genuine Mileage: 69,000 km Tyres: Brand new Yokohama Variant: UG – Full Option Mechanical: Engine, suspension, and all components 100% perfect Interior: Neat, clean, and well-maintained Ownership: 2nd owner Price: Negotiable on the spot Note: Serious buyers only – no foolish offers, please."
https://www.pakwheels.com/used-cars/honda-hr-v-2023-for-sale-in-karachi-10915429,Honda HR-V VTi-S 2023,2023,"69,000 km",1500 cc,Automatic,Petrol,"PKR 64 lacs
Financing starts at PKR 102,165/Month",*HONDA HR-V V VTI-S* *TOP OF THE LINE VARIANT* Model Year 2023 2nd Owner Car Throughout Honda Dealership Maintained 69000km driven Genuinely Driven Automatic Transmission (Variable) Adaptive Cruise Control Traction Control System Push Start/Stop | Keyless Entry 1500cc Powerfull Engine F.F Fog lamps F.F Leather Interior F.F Android Navigation Screen Rear View Camera Multimedia Stering F.F 5 Alloywheels White Colour 100% Original Paint Brand New Tyres LED Day Time Running Lights (DRL) Sparewheel still Unused 6 Airbags Roof Rails Fresh Interior & Exterior Drive is just Like Brand New Extraordinary Mint Condition *PROGRESSIVE DEALS*
https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-karachi-10915455,Honda Civic EX 1995,1995,"180,000 km",1500 cc,Manual,Petrol,PKR 8.8 lacs,own maintained powerful engine all in working and good condition. fully maintained one handed car power staring After Market Alloy rims. Original return file is available . Driven on petrol throughout . Fitted with new tires. Never been into any accident. Original book is available as well. Price is slightly negotiable. Urgently need to sellthe car.
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10746608,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"42,629 km",1800 cc,Automatic,Petrol,"PKR 65.5 lacs
Financing starts at PKR 104,559/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates not Issued 1st Owner Token Tax Paid Manufacture 2021 Registered 2021 2 keys available
https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-islamabad-10620607,Honda City 1.5L ASPIRE CVT 2025,2025,"13,000 km",1500 cc,Automatic,Petrol,"PKR 58.5 lacs
Financing starts at PKR 103,761/Month",Honda City 1.5 Aspire Model: 2025 Color: White interior: Burgundy Mileage: 13000 KM Condition: no touching
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-10838776,Honda Civic VTi Oriel 1.8 i-VTEC 2012,2012,"180,000 km",1800 cc,Manual,Petrol,PKR 32 lacs,I want to sale my Honda Civic - Civic Oriel Manual - 2012 model - 2 pieces minor touchups - 11 generation civic rims installed - Bold Beige Metallic Color - 100% Engine - 10w40 Oil grade - AC/ Heater working - 100% tyres - Leather poshish - Cruise Control - Sunroof - HID installed - Fog Lamps installed - Sound System - No rust - Just buy and drive - 2026 token cleared Urgent sale need money . Will be sold to nearest offer
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-10915462,Honda City 1.3 i-VTEC 2018,2018,"80,000 km",1300 cc,Manual,Petrol,"PKR 35.5 lacs
Financing starts at PKR 88,152/Month","Just buy & drive, neat and clean car in the city, documents and biometric available on spot. Seal to seal genuine."
https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-rawalpindi-10915421,Honda City Aspire 1.5 i-VTEC 2016,2016,"278,000 km",1500 cc,Manual,Petrol,"PKR 30.7 lacs
Financing starts at PKR 76,233/Month",1.5 Aspire
https://www.pakwheels.com/used-cars/honda-cr-z-2010-for-sale-in-lahore-10554665,Honda CR-Z Alpha 2010,2010,"86,000 km",1500 cc,Automatic,Petrol,PKR 35 lacs,"Honda CR-Z (ZF1) Model: 2010 (2016 import) Mileage: 8,6000 km Petrol Automatic Registered In Lahore Exterior Color : White Assembly: Imported Engine Capacity: 1500 Hybrid Condition: 100% non accidental vehicle Excellent condition All electronics working properly ZERO malfunction car Not a single penny work required Price to be negotiated on spot Exchange options can be considered Features: ABS AM/FM Radio Air Bags Air Conditioning/Heater Alloy Rims New Good Year Tyres Keyless Entry Navigation System Power Locks Power Mirrors Power Steering Power Windows Paddle Shifters Immaculate Condition Everything is in genuine condition . All original documents are complete . Petrol driven, CNG never installed . Exchange option can be considered. In showroom condition. Never been into any accident. Original Book is available. Will be sold to nearest offer. Engine in pristine condition . Brand new tires installed. Looking to sell the car urgently. Token tax is up to date."
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-lahore-10915325,Honda City 1.3 i-VTEC Prosmatec 2018,2018,"43,000 km",1300 cc,Automatic,Petrol,"PKR 37 lacs
Financing starts at PKR 91,877/Month",Shining like a new car All ok all original just buy then drive no foolish offer prize is done near by demand urgent sale
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-10910865,Honda City 1.3 i-VTEC Prosmatec 2018,2018,"100,000 km",1300 cc,Automatic,Petrol,"PKR 37.9 lacs
Financing starts at PKR 94,112/Month",Honda City 1.3 i- VTEC prosmatec Model 2018 Total genuine paint One back fender arch is spray First owner Original mileage 1 lak Engine 100% Suspension 100% AC chill 100% Tire brand new Document original Biometric on the sport On my name
https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-karachi-10696007,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2011,2011,"67,000 km",1800 cc,Automatic,Petrol,PKR 32.75 lacs,ANTIQUE PIECE.JUST LIKE A NEW CAR.B2B ORIGNAL.1 OWNER.STILL HAVING FRAGRANCE.NEAT AND CLEAN.SLIGHTLY USED WITH CARE.SPARE STILL UNUSED.ONLY FOR TASTEFUL BUYERS. IMMACULATE CONDITION.BRANDNEW TYRES.RESERVED IN PARKING AROUND 4 YEARS.
https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-lahore-10915310,Honda Civic VTi Oriel 1.6 2000,2000,"27,500 km",1600 cc,Manual,Petrol,PKR 13.95 lacs,Civic 2000 Shalimar rose Full modified Golden number 911 Sunroof Auto mirrors Remote key entry Basser plus amp Hks Lenso d1sf rims Yokohama tyre Dual oxygen lights Inside rgb Gear knob Rs tail lights Android pannel Red room Sofa seats Ac chill ha bilkul Engine d15b Hks exhust Majore accident ni hai Outer shower ha Choty moty kam hona hain Chalny mai bilkul soft ha Feel free to contact brothers ek achi deal ki taraf ja sakty hain Boht shukriya
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-islamabad-10323589,Honda City 1.3 i-VTEC 2011,2011,"150,000 km",1300 cc,Manual,Petrol,PKR 24.5 lacs,honda city 2011 model outer touching on few pieces interior nd mechanically brand new duplicate card
https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-karachi-10915411,Honda Vezel Hybrid RS Honda Sensing 2019,2019,"76,000 km",1500 cc,Automatic,Hybrid,PKR 63 lacs,*_HONDA VEZEL RS_* Model 2019 new shape Registration 2023 Auction report 4 grade Full original b2b Mileage 76000km only Brand new condition Smooth drive
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-rawalpindi-10650756,Honda BR-V i-VTEC S 2019,2019,"100,000 km",1500 cc,Automatic,Petrol,"PKR 43.5 lacs
Financing starts at PKR 100,302/Month",HONDA BR-V i-VTEC S MODEL 2019 MILAGE 100K ISLAMABAD REGISTERED ON MY OWN NAME
https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-karachi-10802815,Honda Civic VTi 1.8 i-VTEC 2015,2015,"77,000 km",1800 cc,Manual,Petrol,PKR 28.45 lacs,"Honda civic MANUAL Hardtop, Model 2015, Black, First Owner, minor touch ups 3 to 4 pieces due to Faded Paint, New tyres, Located in DHA PHASE 6, Call After 3.00pm."
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10911162,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"65,000 km",1800 cc,Automatic,Petrol,"PKR 65 lacs
Financing starts at PKR 103,761/Month",Honda Civic Oriel Prosmatec Model 2021 Mileage 65000 Total Genuine 100% Bumper to Bumper First Owner Best car in this category Completely Maintained and home driven car
https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-karachi-10847811,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2009,"97,000 km",1800 cc,Automatic,Petrol,PKR 25.5 lacs,REBORN IMMACULATE CONDITION. B2B ORIGNAL.WELL MAINTAINED.NEAT AND CLEAN CONDITION.OWN SEALED ENGINE.SOUNDLESS DRIVE.ONLY SERIOUS BUYERS CONTACT
https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-lahore-10915332,Honda City 2001,2001,"200,000 km",1600 cc,Automatic,Petrol,PKR 12 lacs,Inner geniun outer shower For details and pics video of car you can contact on number serious buyers
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-rawalpindi-10805349,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"92,800 km",1800 cc,Automatic,Petrol,"PKR 53 lacs
Financing starts at PKR 103,406/Month","Immaculate condition, all documents are available bio metric and smart card are available token taxes are all up to date total neat and clean condition well maintained. Two digit number. tyres are in good condition army officer used car 928OO km driven token taxes are all up to date total neat and clean condition well maintained gari tyres are in good condition army officer used car 928OO km driven Price is negotiable"
https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-basirpur-10915392,Honda City i-DSI 2005,2005,"170,000 km",1300 cc,Manual,Petrol,PKR 15.5 lacs,100% original.
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-lahore-10915307,Honda City 1.3 i-VTEC Prosmatec 2019,2019,"110,532 km",1300 cc,Automatic,Petrol,"PKR 42.5 lacs
Financing starts at PKR 105,535/Month",Total Genuine KM Driven: 110532 No work is pending Recently oil changed (Kandel GT-1 Max) Android Panel Installed New Star Alloy Rim installed New Tyre installed Family used car. Price almost final. Only serious buyer can contact.
https://www.pakwheels.com/used-cars/honda-vezel-2016-for-sale-in-gujar-khan-10915343,Honda Vezel 2016,2016,"150,000 km",1500 cc,Automatic,Hybrid,PKR 56 lacs,Auction sheet avaialble. Complete original file is availble . total original paint tyre 75%s engine 100% abs100% gear100% z sensing 2nd owner Price is almost final.
https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-islamabad-10915370,Honda Civic Oriel Prosmatec UG 2015,2015,"140,000 km",1800 cc,Automatic,Petrol,PKR 42.5 lacs,bumber to bumber genuine car scratchless body zero meter condition no work required brand new continental noise less tyres one of the best car in town a gift for Honda lovers serious buyers may contact reasonble offer required all documents are complete n up to date ownership needs to be transferred after the deal ... JazakAllah
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-rawalpindi-10915328,Honda City 1.3 i-VTEC 2018,2018,"45,300 km",1300 cc,Manual,Petrol,"PKR 38 lacs
Financing starts at PKR 94,360/Month","2018 Honda city is up for sale in extremely outstanding condition. Owning it since 2018 .We are the first owner .A well maintained car. Extra ordinary neat and clean car.Each and every nut of the car speaks abt its condition. Originally 45000 kms driven (guaranteed). EXCELLENT fuel average. Owner manuals, tool kit and spare key available till now. Spare wheel has not used till now. Scratchless car. No respray. Even back bumper is still in original paint. Orignal polythene is still intact with seats. Nut to nut in original condition.You can simply say a brand new car. Still in its original brake pads, shoes and suspension. U can see the original markings in engine area and suspension. Drive z extremely smooth.When u sit in it u will feel a touch of new car. EXCEPTIONAL FUEL AVERAGE. If u are confused about condition, bring your expert person with you for your satisfaction. Simply a trouble free and LUXURY car ."
https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-lahore-10915330,Honda Civic EXi Prosmatec 2006,2006,"100,000 km",1500 cc,Automatic,Petrol,PKR 16.5 lacs,Spray for fresh look. Price is slightly negotiable. Lightweight allow rims. Complete original file is availble. Never been into any accident. Token tax is up to date. Urgently need to sellthe car. Exchange is possible with other car.
https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-lahore-10915339,Honda Civic VTi Automatic 1.6 1996,1996,"200,000 km",1600 cc,Automatic,Petrol,PKR 14 lacs,Honda Civic 1996-97 converted to 2000 Sunroof D16 Engine Automatic - Recently Changed all oils Suspension 10/10 Clean and Original Interior Candy Red High Quality paint worth 150k RS lights worth 47k installed 16 inch staggered rims worth 100k installed Sindh Registered - Complete Documents AC ON
https://www.pakwheels.com/used-cars/honda-vezel-2018-for-sale-in-multan-10915289,Honda Vezel Hybrid Z Honda Sensing 2018,2018,"120,000 km",1500 cc,Automatic,Hybrid,PKR 59.5 lacs,"2018 Model, 2021 Import.As good as a brand new car. Never been into any accident. 2,3 Paint touchups. All original documents are complete."
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-10915384,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"72,000 km",1800 cc,Automatic,Petrol,"PKR 60 lacs
Financing starts at PKR 106,421/Month",Aoa…. Im selling My Honda Civic Owned from the very First day Honda Maintained with Total Genuine Condition Including Bumpers also its in immaculate condition with driven only 72000 as 3rd car Works Done in it recently are: * Gear Oil changed * All Filters * Cat cleaning * Plugs Changed * Suspension never Opened Price is already reasonable as i was demanding 6.2 million but im tired of Dealers offering 58-58.5 so im not interested in these kinda offers Only serious Buyers contact
https://www.pakwheels.com/used-cars/honda-accord-2002-for-sale-in-karachi-10875944,Honda Accord CL7 2002,2002,"206,000 km",2000 cc,Automatic,Petrol,PKR 18.5 lacs,honda accord cl7 interier full orignal out side full showr new engine expens rim tayr engine 100% suspension 100% just buy n drive gari mai koi kam nae hai
https://www.pakwheels.com/used-cars/honda-accord-2003-for-sale-in-multan-10915293,Honda Accord CL8 2003,2003,"150,000 km",2000 cc,Automatic,Petrol,PKR 20 lacs,Alloy Rims New tyres New battery New poshish New shoks all suspension and manically work done no need to spent a single penny Own name bio matric must chil ac heater working 14 on long and 10 in city all functions working electric seats non accidental all seals ok all token clear
https://www.pakwheels.com/used-cars/honda-hr-v-2023-for-sale-in-karachi-10915429,Honda HR-V VTi-S 2023,2023,"69,000 km",1500 cc,Automatic,Petrol,"PKR 64 lacs
Financing starts at PKR 102,165/Month",*HONDA HR-V V VTI-S* *TOP OF THE LINE VARIANT* Model Year 2023 2nd Owner Car Throughout Honda Dealership Maintained 69000km driven Genuinely Driven Automatic Transmission (Variable) Adaptive Cruise Control Traction Control System Push Start/Stop | Keyless Entry 1500cc Powerfull Engine F.F Fog lamps F.F Leather Interior F.F Android Navigation Screen Rear View Camera Multimedia Stering F.F 5 Alloywheels White Colour 100% Original Paint Brand New Tyres LED Day Time Running Lights (DRL) Sparewheel still Unused 6 Airbags Roof Rails Fresh Interior & Exterior Drive is just Like Brand New Extraordinary Mint Condition *PROGRESSIVE DEALS*
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-peshawar-10810526,Honda Civic Turbo 1.5 VTEC CVT 2016,2016,"119,000 km",1500 cc,Automatic,Petrol,"PKR 52.7 lacs
Financing starts at PKR 102,821/Month",The Car is Treat for turbo Lovers Very Carefully Driven On high octane through out. Good condition 1 Piece Touching Facelifted headlights Carbon Fibre interior Black Interior Fresh Tyres only 4months driven Si Rims Lava backlights Engine oil and gear oil Recently changed Unused Spare Tyre. Never been into any accident. Just buy and drive
